FeatureID,mz,RT,C,H,O,N,S,P,Cl,Br,B,Se,I,H/C,O/C,N/C,AI-mod,DBE,DBE/C,Formula,ZodiacScore
7950,813.4739468,9.670810975,39,70,14,2,0,0,0,0,0,0,0,1.794871795,0.358974359,0.051282051,0,6,0.153846154,C39H70N2O14,0.985585586
7952,836.5946256,8.841112843,41,81,12,5,0,0,0,0,0,0,0,1.975609756,0.292682927,0.12195122,0,4,0.097560976,C41H81N5O12,1
7953,841.549984,8.823240167,39,72,10,10,0,0,0,0,0,0,0,1.846153846,0.256410256,0.256410256,0,9,0.230769231,C39H72N10O10,0.08038038
7964,158.0030744,0.876834059,4,3,2,3,1,0,0,0,0,0,0,0.75,0.5,0.75,0,5,1.25,C4H3N3O2S,1
7965,209.0918222,0.653051015,10,12,3,2,0,0,0,0,0,0,0,1.2,0.3,0.2,0.538461538,6,0.6,C10H12N2O3,1
7966,240.0858171,3.106784496,11,13,5,1,0,0,0,0,0,0,0,1.181818182,0.454545455,0.090909091,0.4,6,0.545454545,C11H13NO5,1
7967,246.1334555,4.16643166,11,19,5,1,0,0,0,0,0,0,0,1.727272727,0.454545455,0.090909091,0,3,0.272727273,C11H19NO5,1
7968,247.1524027,5.626823478,12,22,5,0,0,0,0,0,0,0,0,1.833333333,0.416666667,0,0,2,0.166666667,C12H22O5,1
7969,253.1798225,6.526854358,15,24,3,0,0,0,0,0,0,0,0,1.6,0.2,0,0.185185185,4,0.266666667,C15H24O3,1
7970,264.1800958,4.638540085,12,25,5,1,0,0,0,0,0,0,0,2.083333333,0.416666667,0.083333333,0,1,0.083333333,C12H25NO5,1
7971,279.1778659,5.34019121,13,26,6,0,0,0,0,0,0,0,0,2,0.461538462,0,0,1,0.076923077,C13H26O6,1
7972,306.2058959,6.108728364,18,27,3,1,0,0,0,0,0,0,0,1.5,0.166666667,0.055555556,0.258064516,6,0.333333333,C18H27NO3,1
7973,311.2057732,3.929288182,14,30,7,0,0,0,0,0,0,0,0,2.142857143,0.5,0,0,0,0,C14H30O7,1
7975,325.2206523,9.558278238,18,30,4,1,0,0,0,0,0,0,0,1.666666667,0.222222222,0.055555556,0.133333333,4.5,0.25,C18H30NO4,0.940540541
7976,326.2114532,3.980094812,16,27,4,3,0,0,0,0,0,0,0,1.6875,0.25,0.1875,0.136363636,5,0.3125,C16H27N3O4,0.9998999
7977,331.1899141,3.56884003,4,16,0,19,0,0,0,0,0,0,0,4,0,4.75,0,6.5,1.625,C4H16N19,1
7979,356.2641099,5.10043878,18,33,4,3,0,0,0,0,0,0,0,1.833333333,0.222222222,0.166666667,0.038461538,4,0.222222222,C18H33N3O4,1
7980,367.1859174,4.432584016,16,28,6,2,0,0,0,0,0,0,0,1.75,0.375,0.125,0,4,0.25,C16H28N2O6,0.998898899
7981,367.247638,7.829755817,21,34,5,0,0,0,0,0,0,0,0,1.619047619,0.238095238,0,0.135135135,5,0.238095238,C21H34O5,1
7982,375.1558643,5.366740895,19,22,6,2,0,0,0,0,0,0,0,1.157894737,0.315789474,0.105263158,0.428571429,10,0.526315789,C19H22N2O6,1
7983,381.1295744,3.965264815,17,20,8,2,0,0,0,0,0,0,0,1.176470588,0.470588235,0.117647059,0.363636364,9,0.529411765,C17H20N2O8,1
7984,384.2746714,8.985624114,21,37,5,1,0,0,0,0,0,0,0,1.761904762,0.238095238,0.047619048,0.057142857,4,0.19047619,C21H37NO5,1
7985,388.2723106,5.458381206,19,37,5,3,0,0,0,0,0,0,0,1.947368421,0.263157895,0.157894737,0,3,0.157894737,C19H37N3O5,0.792892893
7986,416.2455659,4.095142799,19,33,7,3,0,0,0,0,0,0,0,1.736842105,0.368421053,0.157894737,0,5,0.263157895,C19H33N3O7,1
7987,426.2855482,10.5023983,23,39,6,1,0,0,0,0,0,0,0,1.695652174,0.260869565,0.043478261,0.078947368,5,0.217391304,C23H39NO6,1
7988,430.2488156,4.646526393,20,35,7,3,0,0,0,0,0,0,0,1.75,0.35,0.15,0,5,0.25,C20H35N3O7,0.985085085
7991,462.2741528,7.226431474,22,39,9,1,0,0,0,0,0,0,0,1.772727273,0.409090909,0.045454545,0,4,0.181818182,C22H39NO9,0.996296296
7992,470.3487255,9.854204417,26,47,6,1,0,0,0,0,0,0,0,1.807692308,0.230769231,0.038461538,0.022727273,4,0.153846154,C26H47NO6,1
7993,476.2880817,7.901580894,23,41,9,1,0,0,0,0,0,0,0,1.782608696,0.391304348,0.043478261,0,4,0.173913043,C23H41NO9,0.997297297
7994,481.2775449,4.042945189,26,40,8,0,0,0,0,0,0,0,0,1.538461538,0.307692308,0,0.136363636,7,0.269230769,C26H40O8,0.817317317
7995,513.2062844,8.767661591,17,32,10,6,1,0,0,0,0,0,0,1.882352941,0.588235294,0.352941176,0,5,0.294117647,C17H32N6O10S,0.766866867
7996,523.2866281,9.996570043,25,47,7,0,1,1,0,0,0,0,0,1.88,0.28,0,0,3,0.12,C25H47O7PS,0.5
7997,526.2197431,6.603941988,27,31,8,3,0,0,0,0,0,0,0,1.148148148,0.296296296,0.111111111,0.425,14,0.518518519,C27H31N3O8,1
7998,526.2198606,6.787630329,27,31,8,3,0,0,0,0,0,0,0,1.148148148,0.296296296,0.111111111,0.425,14,0.518518519,C27H31N3O8,0.998398398
7999,533.2718255,9.571224423,29,41,7,0,0,1,0,0,0,0,0,1.413793103,0.24137931,0,0.244897959,10,0.344827586,C29H41O7P,1
8000,548.3218799,10.77462032,24,45,3,8,1,0,0,0,0,0,0,1.875,0.125,0.333333333,0,6.5,0.270833333,C24H45N8O3S,1
8001,551.3030553,4.387713929,23,38,6,10,0,0,0,0,0,0,0,1.652173913,0.260869565,0.434782609,0.2,10,0.434782609,C23H38N10O6,0.907607608
8002,567.4401296,11.33804925,32,58,6,2,0,0,0,0,0,0,0,1.8125,0.1875,0.0625,0.037037037,5,0.15625,C32H58N2O6,1
8003,606.3835848,4.941209546,30,49,3,9,0,0,0,0,0,0,0,1.633333333,0.1,0.3,0.256410256,11,0.366666667,C30H49N9O3,0.678878879
8004,616.4275148,8.611390566,30,57,8,5,0,0,0,0,0,0,0,1.9,0.266666667,0.166666667,0,5,0.166666667,C30H57N5O8,0.9998999
8005,619.1733151,6.97605941,26,37,7,4,0,0,0,1,0,0,0,1.423076923,0.269230769,0.153846154,0.27027027,10.5,0.403846154,C26H37BrN4O7,0.996496496
8006,628.3915395,4.614918651,30,53,9,5,0,0,0,0,0,0,0,1.766666667,0.3,0.166666667,0,7,0.233333333,C30H53N5O9,0.898898899
8007,634.446901,10.64263003,29,59,8,7,0,0,0,0,0,0,0,2.034482759,0.275862069,0.24137931,0,4,0.137931034,C29H59N7O8,0.43023023
8008,701.5043028,5.3888799,32,64,7,10,0,0,0,0,0,0,0,2,0.21875,0.3125,0,6,0.1875,C32H64N10O7,0.242242242
8009,756.493339,10.16224778,40,69,12,1,0,0,0,0,0,0,0,1.725,0.3,0.025,0.015151515,7,0.175,C40H69NO12,1
8010,761.4467798,10.47121378,35,64,10,6,1,0,0,0,0,0,0,1.828571429,0.285714286,0.171428571,0,7,0.2,C35H64N6O10S,0.540840841
8011,782.5090176,10.23345462,42,71,12,1,0,0,0,0,0,0,0,1.69047619,0.285714286,0.023809524,0.042857143,8,0.19047619,C42H71NO12,1
8012,783.4303457,11.95430283,42,64,12,0,0,0,0,0,0,0,0,1.523809524,0.285714286,0,0.138888889,11,0.261904762,C42H64O12,1
8013,151.0964377,1.004777882,6,14,4,0,0,0,0,0,0,0,0,2.333333333,0.666666667,0,0,0,0,C6H14O4,1
8014,178.1338499,2.72010429,10,15,0,3,0,0,0,0,0,0,0,1.5,0,0.3,0.5,5,0.5,C10H15N3,1
8015,189.1274059,9.061733882,13,16,1,0,0,0,0,0,0,0,0,1.230769231,0.076923077,0,0.44,6,0.461538462,C13H16O,1
8016,196.096844,3.072697656,7,15,6,0,0,0,0,0,0,0,0,2.142857143,0.857142857,0,0,0.5,0.071428571,C7H15O6,0.55985986
8017,214.1085291,3.706703891,11,18,2,0,0,1,0,0,0,0,0,1.636363636,0.181818182,0,0.222222222,3.5,0.318181818,C11H18O2P,1
8018,252.2169124,4.557019538,10,27,3,4,0,0,0,0,0,0,0,2.7,0.3,0.4,0,-0.5,-0.05,C10H27N4O3,1
8019,276.1800572,1.629019333,13,25,5,1,0,0,0,0,0,0,0,1.923076923,0.384615385,0.076923077,0,2,0.153846154,C13H25NO5,1
8020,307.1160511,0.678120895,12,14,4,6,0,0,0,0,0,0,0,1.166666667,0.333333333,0.5,1,9,0.75,C12H14N6O4,1
8021,317.2109162,9.509006732,20,28,3,0,0,0,0,0,0,0,0,1.4,0.15,0,0.297297297,7,0.35,C20H28O3,1
8022,329.173853,6.708580453,20,24,4,0,0,0,0,0,0,0,0,1.2,0.2,0,0.388888889,9,0.45,C20H24O4,1
8023,337.2362439,10.66213668,20,32,4,0,0,0,0,0,0,0,0,1.6,0.2,0,0.166666667,5,0.25,C20H32O4,1
8025,345.1693005,6.823811911,20,24,5,0,0,0,0,0,0,0,0,1.2,0.25,0,0.371428571,9,0.45,C20H24O5,1
8026,358.2002506,2.555436363,16,27,6,3,0,0,0,0,0,0,0,1.6875,0.375,0.1875,0.05,5,0.3125,C16H27N3O6,0.99019019
8027,362.1985382,6.195629954,17,31,5,1,1,0,0,0,0,0,0,1.823529412,0.294117647,0.058823529,0,3,0.176470588,C17H31NO5S,0.998198198
8029,377.1345576,4.302823404,18,20,7,2,0,0,0,0,0,0,0,1.111111111,0.388888889,0.111111111,0.44,10,0.555555556,C18H20N2O7,0.948848849
8030,382.2602628,9.678020213,21,35,5,1,0,0,0,0,0,0,0,1.666666667,0.238095238,0.047619048,0.114285714,5,0.238095238,C21H35NO5,1
8031,383.1835709,8.755407034,23,26,5,0,0,0,0,0,0,0,0,1.130434783,0.217391304,0,0.414634146,11,0.47826087,C23H26O5,1
8032,384.1651522,1.764822348,10,24,6,8,0,1,0,0,0,0,0,2.4,0.6,0.8,0,3.5,0.35,C10H24N8O6P,0.996196196
8034,435.1825582,3.582171719,20,26,7,4,0,0,0,0,0,0,0,1.3,0.35,0.2,0.36,10,0.5,C20H26N4O7,0.988788789
8035,436.2114339,4.714526119,19,34,8,1,0,1,0,0,0,0,0,1.789473684,0.421052632,0.052631579,0,4,0.210526316,C19H34NO8P,1
8036,449.2301959,6.865650506,14,34,5,8,1,0,0,0,0,0,0,2.428571429,0.357142857,0.571428571,0,2,0.142857143,C14H34N8O5S,0.347947948
8037,451.1603106,8.379359986,21,27,7,2,0,1,0,0,0,0,0,1.285714286,0.333333333,0.095238095,0.344827586,10,0.476190476,C21H27N2O7P,0.998098098
8038,465.2617101,10.39819122,22,41,8,0,0,1,0,0,0,0,0,1.863636364,0.363636364,0,0,3,0.136363636,C22H41O8P,1
8039,514.3560704,6.279140337,20,47,8,7,0,0,0,0,0,0,0,2.35,0.4,0.35,0,1,0.05,C20H47N7O8,0.917117117
8040,521.293031,6.164120837,22,36,5,10,0,0,0,0,0,0,0,1.636363636,0.227272727,0.454545455,0.263157895,10,0.454545455,C22H36N10O5,0.85955956
8041,537.2895315,3.873247016,22,36,6,10,0,0,0,0,0,0,0,1.636363636,0.272727273,0.454545455,0.222222222,10,0.454545455,C22H36N10O6,0.953353353
8042,543.3860749,7.910535249,25,54,10,2,0,0,0,0,0,0,0,2.16,0.4,0.08,0,0,0,C25H54N2O10,0.98998999
8043,557.0513771,11.28479666,22,26,5,2,3,2,0,0,0,0,0,1.181818182,0.227272727,0.090909091,0.36,12,0.545454545,C22H26N2O5P2S3,0.222222222
8044,568.2413049,7.991627058,27,37,12,1,0,0,0,0,0,0,0,1.37037037,0.444444444,0.037037037,0.175,10,0.37037037,C27H37NO12,1
8045,579.4261906,10.98726746,34,58,7,0,0,0,0,0,0,0,0,1.705882353,0.205882353,0,0.081967213,6,0.176470588,C34H58O7,1
8046,599.2535184,8.052079961,33,34,7,4,0,0,0,0,0,0,0,1.03030303,0.212121212,0.121212121,0.529411765,19,0.575757576,C33H34N4O7,0.9
8047,624.4058337,5.86327026,30,53,7,7,0,0,0,0,0,0,0,1.766666667,0.233333333,0.233333333,0.051282051,8,0.266666667,C30H53N7O7,0.503803804
8048,625.3361036,9.207196217,32,44,7,6,0,0,0,0,0,0,0,1.375,0.21875,0.1875,0.333333333,14,0.4375,C32H44N6O7,0.613513514
8049,636.216285,8.86976425,27,45,8,1,0,4,0,0,0,0,0,1.666666667,0.296296296,0.037037037,0.083333333,8,0.296296296,C27H45NO8P4,0.995795796
8050,641.4186589,11.90632899,30,60,12,2,0,0,0,0,0,0,0,2,0.4,0.066666667,0,2,0.066666667,C30H60N2O12,0.851251251
8051,653.1784607,8.872259719,25,39,12,2,0,3,0,0,0,0,0,1.56,0.48,0.08,0.035714286,9,0.36,C25H39N2O12P3,0.586686687
8052,658.3961278,10.4649404,22,51,10,13,0,0,0,0,0,0,0,2.318181818,0.454545455,0.590909091,0,4,0.181818182,C22H51N13O10,0.391891892
8053,722.4769237,10.8716988,35,68,10,3,0,1,0,0,0,0,0,1.942857143,0.285714286,0.085714286,0,4,0.114285714,C35H68N3O10P,0.255555556
8054,724.5323263,11.17309094,41,73,9,1,0,0,0,0,0,0,0,1.780487805,0.219512195,0.024390244,0.028169014,6,0.146341463,C41H73NO9,0.5
8055,753.4400983,11.01247161,37,56,7,10,0,0,0,0,0,0,0,1.513513514,0.189189189,0.27027027,0.276595745,15,0.405405405,C37H56N10O7,0.135635636
8056,158.0030906,0.211498112,4,3,2,3,1,0,0,0,0,0,0,0.75,0.5,0.75,0,5,1.25,C4H3N3O2S,1
8057,235.2057364,9.893548191,16,26,1,0,0,0,0,0,0,0,0,1.625,0.0625,0,0.225806452,4,0.25,C16H26O,1
8058,249.1257783,4.772028275,9,18,5,3,0,0,0,0,0,0,0,2,0.555555556,0.333333333,0,2.5,0.277777778,C9H18N3O5,1
8059,272.1854952,5.015313887,14,25,4,1,0,0,0,0,0,0,0,1.785714286,0.285714286,0.071428571,0.045454545,3,0.214285714,C14H25NO4,1
8060,330.2110008,3.093811947,14,27,4,5,0,0,0,0,0,0,0,1.928571429,0.285714286,0.357142857,0,4,0.285714286,C14H27N5O4,0.988988989
8061,331.2266869,8.753219331,21,30,3,0,0,0,0,0,0,0,0,1.428571429,0.142857143,0,0.282051282,7,0.333333333,C21H30O3,1
8062,359.1645332,7.193508351,19,22,5,2,0,0,0,0,0,0,0,1.157894737,0.263157895,0.105263158,0.448275862,10,0.526315789,C19H22N2O5,1
8063,364.2516375,10.75308434,21,33,4,1,0,0,0,0,0,0,0,1.571428571,0.19047619,0.047619048,0.194444444,6,0.285714286,C21H33NO4,1
8064,367.3287591,9.420189969,22,42,2,2,0,0,0,0,0,0,0,1.909090909,0.090909091,0.090909091,0.052631579,3,0.136363636,C22H42N2O2,1
8065,373.1840571,7.1735064,18,28,8,0,0,0,0,0,0,0,0,1.555555556,0.444444444,0,0.071428571,5,0.277777778,C18H28O8,1
8066,448.2358552,9.152419277,18,41,8,0,0,2,0,0,0,0,0,2.277777778,0.444444444,0,0,-0.5,-0.027777778,C18H41O8P2,0.9998999
8067,463.2480819,9.609627823,22,39,8,0,0,1,0,0,0,0,0,1.772727273,0.363636364,0,0,4,0.181818182,C22H39O8P,1
8068,483.2583123,7.310462364,25,38,9,0,0,0,0,0,0,0,0,1.52,0.36,0,0.12195122,7,0.28,C25H38O9,1
8069,496.2139962,6.295752649,26,29,7,3,0,0,0,0,0,0,0,1.115384615,0.269230769,0.115384615,0.461538462,14,0.538461538,C26H29N3O7,0.992092092
8070,520.1722848,6.80209247,27,25,8,3,0,0,0,0,0,0,0,0.925925926,0.296296296,0.111111111,0.575,17,0.62962963,C27H25N3O8,0.9996997
8071,525.3686474,7.693383605,32,48,4,2,0,0,0,0,0,0,0,1.5,0.125,0.0625,0.25,10,0.3125,C32H48N2O4,0.988188188
8072,553.2435943,6.687741772,32,32,5,4,0,0,0,0,0,0,0,1,0.15625,0.125,0.568627451,19,0.59375,C32H32N4O5,0.724124124
8073,563.2834439,8.013630837,25,42,12,2,0,0,0,0,0,0,0,1.68,0.48,0.08,0,6,0.24,C25H42N2O12,0.917817818
8074,565.3149746,9.300032051,30,40,5,6,0,0,0,0,0,0,0,1.333333333,0.166666667,0.2,0.395348837,14,0.466666667,C30H40N6O5,0.531631632
8075,593.3094143,9.639276977,32,36,2,10,0,0,0,0,0,0,0,1.125,0.0625,0.3125,0.666666667,20,0.625,C32H36N10O2,0.221721722
8076,611.304519,6.683239214,30,44,8,4,0,0,0,0,0,0,0,1.466666667,0.266666667,0.133333333,0.227272727,11,0.366666667,C30H44N4O8,0.72012012
8077,715.4525957,13.06101866,40,62,9,2,0,0,0,0,0,0,0,1.55,0.225,0.05,0.164179104,11,0.275,C40H62N2O9,0.445645646
8078,739.5366608,10.86183108,42,74,10,0,0,0,0,0,0,0,0,1.761904762,0.238095238,0,0.027027027,6,0.142857143,C42H74O10,0.255255255
8079,177.1122438,5.210630897,8,16,4,0,0,0,0,0,0,0,0,2,0.5,0,0,1,0.125,C8H16O4,1
8080,218.9755928,0.734084528,4,4,9,0,0,0,0,0,0,0,0,1,2.25,0,0,3,0.75,C4H4O9,0.698498498
8081,231.1740517,8.589866367,16,22,1,0,0,0,0,0,0,0,0,1.375,0.0625,0,0.35483871,6,0.375,C16H22O,1
8082,251.1643597,4.431906844,15,22,3,0,0,0,0,0,0,0,0,1.466666667,0.2,0,0.259259259,5,0.333333333,C15H22O3,1
8083,267.1337241,2.318864487,13,18,4,2,0,0,0,0,0,0,0,1.384615385,0.307692308,0.153846154,0.333333333,6,0.461538462,C13H18N2O4,1
8084,273.1637393,8.127051036,16,20,2,2,0,0,0,0,0,0,0,1.25,0.125,0.125,0.461538462,8,0.5,C16H20N2O2,1
8085,285.1097924,0.991213376,11,17,3,4,0,1,0,0,0,0,0,1.545454545,0.272727273,0.363636364,0.444444444,6,0.545454545,C11H17N4O3P,0.921821822
8086,287.1793427,8.495548324,17,22,2,2,0,0,0,0,0,0,0,1.294117647,0.117647059,0.117647059,0.428571429,8,0.470588235,C17H22N2O2,1
8087,295.1533614,3.681249238,16,22,5,0,0,0,0,0,0,0,0,1.375,0.3125,0,0.259259259,6,0.375,C16H22O5,1
8088,303.157901,6.991660829,18,22,4,0,0,0,0,0,0,0,0,1.222222222,0.222222222,0,0.375,8,0.444444444,C18H22O4,1
8089,304.2478141,6.437549537,16,33,4,1,0,0,0,0,0,0,0,2.0625,0.25,0.0625,0,1,0.0625,C16H33NO4,1
8091,313.0981108,1.555341099,12,18,2,4,0,2,0,0,0,0,0,1.5,0.166666667,0.333333333,0.6,7,0.583333333,C12H18N4O2P2,0.9995996
8092,313.1240604,5.875072629,15,21,5,0,0,1,0,0,0,0,0,1.4,0.333333333,0,0.260869565,6,0.4,C15H21O5P,1
8093,317.2113195,6.639636789,20,28,3,0,0,0,0,0,0,0,0,1.4,0.15,0,0.297297297,7,0.35,C20H28O3,1
8094,318.2274676,3.619140358,16,31,5,1,0,0,0,0,0,0,0,1.9375,0.3125,0.0625,0,2,0.125,C16H31NO5,1
8095,321.2421594,10.94486075,20,32,3,0,0,0,0,0,0,0,0,1.6,0.15,0,0.189189189,5,0.25,C20H32O3,1
8096,326.231465,6.977335027,18,31,4,1,0,0,0,0,0,0,0,1.722222222,0.222222222,0.055555556,0.1,4,0.222222222,C18H31NO4,1
8097,327.1188491,0.985609734,14,18,7,2,0,0,0,0,0,0,0,1.285714286,0.5,0.142857143,0.294117647,7,0.5,C14H18N2O7,0.592292292
8098,328.2116715,6.550493739,17,29,5,1,0,0,0,0,0,0,0,1.705882353,0.294117647,0.058823529,0.074074074,4,0.235294118,C17H29NO5,1
8099,341.2675382,9.926266649,18,38,4,0,0,0,0,0,0,0,0,2.111111111,0.222222222,0,0,0,0,C18H38O4,0.98968969
8100,354.2631697,7.701328908,20,35,4,1,0,0,0,0,0,0,0,1.75,0.2,0.05,0.088235294,4,0.2,C20H35NO4,0.9996997
8101,361.2368718,8.839879702,22,32,4,0,0,0,0,0,0,0,0,1.454545455,0.181818182,0,0.25,7,0.318181818,C22H32O4,1
8103,379.2472363,8.880184688,22,34,5,0,0,0,0,0,0,0,0,1.545454545,0.227272727,0,0.179487179,6,0.272727273,C22H34O5,1
8104,380.1718304,1.838776327,20,21,3,5,0,0,0,0,0,0,0,1.05,0.15,0.25,0.666666667,13,0.65,C20H21N5O3,0.73963964
8105,386.1996445,6.852568753,19,31,5,1,1,0,0,0,0,0,0,1.631578947,0.263157895,0.052631579,0.068965517,5,0.263157895,C19H31NO5S,1
8106,387.1166247,4.193947566,19,18,7,2,0,0,0,0,0,0,0,0.947368421,0.368421053,0.105263158,0.555555556,12,0.631578947,C19H18N2O7,0.805705706
8107,391.2473053,7.993255158,23,34,5,0,0,0,0,0,0,0,0,1.47826087,0.217391304,0,0.219512195,7,0.304347826,C23H34O5,0.978478478
8108,407.0579757,3.418364116,16,17,3,4,0,3,0,0,0,0,0,1.0625,0.1875,0.25,0.933333333,12,0.75,C16H17N4O3P3,0.892592593
8109,418.166836,4.849473896,19,23,6,5,0,0,0,0,0,0,0,1.210526316,0.315789474,0.263157895,0.5,11,0.578947368,C19H23N5O6,0.9998999
8110,426.3047014,6.908650082,27,39,3,1,0,0,0,0,0,0,0,1.444444444,0.111111111,0.037037037,0.285714286,9,0.333333333,C27H39NO3,1
8111,428.1391403,3.872749663,13,21,2,11,2,0,0,0,0,0,0,1.615384615,0.153846154,0.846153846,0,9,0.692307692,C13H21N11O2S2,0.766366366
8112,439.1060472,9.588133579,21,26,4,0,3,0,0,0,0,0,0,1.238095238,0.19047619,0,0.25,9,0.428571429,C21H26O4S3,0.998598599
8113,439.2470776,8.19377366,26,32,1,4,0,0,0,0,0,0,0,1.230769231,0.038461538,0.153846154,0.488372093,13,0.5,C26H32N4O,0.609209209
8114,446.1493949,3.876132732,12,19,8,11,0,0,0,0,0,0,0,1.583333333,0.666666667,0.916666667,0,9,0.75,C12H19N11O8,0.908508509
8115,456.1710341,3.957768439,14,21,7,11,0,0,0,0,0,0,0,1.5,0.5,0.785714286,0,10,0.714285714,C14H21N11O7,0.978178178
8116,466.1795445,11.41447567,23,34,3,1,0,3,0,0,0,0,0,1.47826087,0.130434783,0.043478261,0.314285714,9,0.391304348,C23H34NO3P3,0.940940941
8117,469.2418291,7.111825825,24,36,9,0,0,0,0,0,0,0,0,1.5,0.375,0,0.128205128,7,0.291666667,C24H36O9,1
8118,486.2792775,9.320429467,21,44,9,1,0,1,0,0,0,0,0,2.095238095,0.428571429,0.047619048,0,1,0.047619048,C21H44NO9P,1
8119,495.257449,7.466368232,26,38,9,0,0,0,0,0,0,0,0,1.461538462,0.346153846,0,0.162790698,8,0.307692308,C26H38O9,1
8120,508.2102473,5.449705132,27,29,7,3,0,0,0,0,0,0,0,1.074074074,0.259259259,0.111111111,0.487804878,15,0.555555556,C27H29N3O7,1
8121,510.2273954,6.841795965,27,31,7,3,0,0,0,0,0,0,0,1.148148148,0.259259259,0.111111111,0.43902439,14,0.518518519,C27H31N3O7,1
8122,512.2037243,6.727302569,26,29,8,3,0,0,0,0,0,0,0,1.115384615,0.307692308,0.115384615,0.447368421,14,0.538461538,C26H29N3O8,0.663263263
8124,520.1731101,5.413863286,27,25,8,3,0,0,0,0,0,0,0,0.925925926,0.296296296,0.111111111,0.575,17,0.62962963,C27H25N3O8,1
8125,520.2914529,5.741864058,14,33,5,17,0,0,0,0,0,0,0,2.357142857,0.357142857,1.214285714,0,7,0.5,C14H33N17O5,0.583583584
8126,528.4107225,8.987697473,24,55,8,4,0,0,0,0,0,0,0,2.291666667,0.333333333,0.166666667,0,-0.5,-0.020833333,C24H55N4O8,0.812912913
8127,534.1881333,5.979580273,28,27,8,3,0,0,0,0,0,0,0,0.964285714,0.285714286,0.107142857,0.547619048,17,0.607142857,C28H27N3O8,1
8128,534.1883176,6.132770337,28,27,8,3,0,0,0,0,0,0,0,0.964285714,0.285714286,0.107142857,0.547619048,17,0.607142857,C28H27N3O8,1
8129,547.2190838,7.999630262,29,30,7,4,0,0,0,0,0,0,0,1.034482759,0.24137931,0.137931034,0.534883721,17,0.586206897,C29H30N4O7,0.9
8130,547.2199447,9.368244282,29,30,7,4,0,0,0,0,0,0,0,1.034482759,0.24137931,0.137931034,0.534883721,17,0.586206897,C29H30N4O7,0.9
8131,548.3413433,7.917052276,23,45,8,7,0,0,0,0,0,0,0,1.956521739,0.347826087,0.304347826,0,5,0.217391304,C23H45N7O8,0.643943944
8132,548.3604087,4.221173013,22,51,11,4,0,0,0,0,0,0,0,2.318181818,0.5,0.181818182,0,-0.5,-0.022727273,C22H51N4O11,0.7
8133,551.2497747,8.974276214,29,34,7,4,0,0,0,0,0,0,0,1.172413793,0.24137931,0.137931034,0.441860465,15,0.517241379,C29H34N4O7,0.9
8134,552.1995691,5.31475925,28,29,9,3,0,0,0,0,0,0,0,1.035714286,0.321428571,0.107142857,0.487804878,16,0.571428571,C28H29N3O9,1
8135,566.2156536,5.984394433,29,31,9,3,0,0,0,0,0,0,0,1.068965517,0.310344828,0.103448276,0.465116279,16,0.551724138,C29H31N3O9,0.9997998
8136,569.2577847,6.17281104,20,32,8,12,0,0,0,0,0,0,0,1.6,0.4,0.6,0.25,11,0.55,C20H32N12O8,0.952552553
8137,569.2925221,6.497042381,21,36,7,12,0,0,0,0,0,0,0,1.714285714,0.333333333,0.571428571,0.090909091,10,0.476190476,C21H36N12O7,0.991991992
8138,590.2637704,8.603941276,25,35,8,9,0,0,0,0,0,0,0,1.4,0.32,0.36,0.375,13,0.52,C25H35N9O8,0.997997998
8139,603.2813082,6.132779319,29,34,5,10,0,0,0,0,0,0,0,1.172413793,0.172413793,0.344827586,0.636363636,18,0.620689655,C29H34N10O5,0.425025025
8140,620.3489921,4.589975672,26,53,15,1,0,0,0,0,0,0,0,2.038461538,0.576923077,0.038461538,0,1,0.038461538,C26H53NO15,0.562162162
8141,626.4285591,10.99728607,34,59,9,1,0,0,0,0,0,0,0,1.735294118,0.264705882,0.029411765,0.035087719,6,0.176470588,C34H59NO9,0.9998999
8142,631.2760789,7.468472585,34,38,8,4,0,0,0,0,0,0,0,1.117647059,0.235294118,0.117647059,0.461538462,18,0.529411765,C34H38N4O8,0.982282282
8143,643.2764336,8.647327126,35,38,8,4,0,0,0,0,0,0,0,1.085714286,0.228571429,0.114285714,0.481481481,19,0.542857143,C35H38N4O8,0.475275275
8144,646.0687034,7.504997795,26,20,15,3,0,1,0,0,0,0,0,0.769230769,0.576923077,0.115384615,0.655172414,19,0.730769231,C26H20N3O15P,0.247047047
8145,647.9214242,10.82163205,15,27,5,3,8,2,0,0,0,0,0,1.8,0.333333333,0.2,0,5,0.333333333,C15H27N3O5P2S8,0.161261261
8146,655.9187273,10.44910816,15,25,10,1,2,5,1,0,0,0,0,1.666666667,0.666666667,0.066666667,0,6.5,0.433333333,C15H25ClNO10P5S2,0.994794795
8147,662.2831246,4.867239713,34,39,9,5,0,0,0,0,0,0,0,1.147058824,0.264705882,0.147058824,0.448979592,18,0.529411765,C34H39N5O9,0.612812813
8148,672.4118762,10.7920492,30,63,9,3,0,2,0,0,0,0,0,2.1,0.3,0.1,0,2,0.066666667,C30H63N3O9P2,0.615515516
8149,675.3024048,5.624104031,25,42,12,10,0,0,0,0,0,0,0,1.68,0.48,0.4,0,10,0.4,C25H42N10O12,0.506906907
8150,676.1158453,8.217463491,24,21,15,9,0,0,0,0,0,0,0,0.875,0.625,0.375,0.933333333,19,0.791666667,C24H21N9O15,0.208108108
8151,684.4001265,4.316900895,32,49,6,11,0,0,0,0,0,0,0,1.53125,0.1875,0.34375,0.305555556,14,0.4375,C32H49N11O6,0.147147147
