feature_number,variable,response,importance
4776,N/C,0.038461538,not
4777,N/C,0.038461538,not
4781,N/C,0.038461538,not
4810,N/C,0.105263158,not
4811,N/C,0.035714286,not
4812,N/C,0.035714286,not
4815,N/C,0.108108108,not
4822,N/C,0.2,not
4825,N/C,0.037037037,not
4838,N/C,0.032258065,not
4841,N/C,0.114285714,not
4842,N/C,0,not
4843,N/C,0.105263158,not
4860,N/C,0.032258065,not
4861,N/C,0.032258065,not
4882,N/C,0.058823529,not
4883,N/C,0.03030303,not
4885,N/C,0.027027027,not
4892,N/C,0,not
4905,N/C,0.025641026,not
4909,N/C,0,not
4910,N/C,0,not
4912,N/C,0,not
4914,N/C,0,not
4918,N/C,0.024390244,not
4920,N/C,0.024390244,not
4929,N/C,0,not
4931,N/C,0,not
4932,N/C,0,not
4934,N/C,0.023255814,not
4936,N/C,0.171428571,not
4948,N/C,0,not
4951,N/C,0.022222222,not
4962,N/C,0,not
5011,N/C,0.125,not
5012,N/C,0.1,not
5016,N/C,0.333333333,not
5019,N/C,0.1,not
5022,N/C,0.375,not
5024,N/C,0,not
5033,N/C,0,not
5035,N/C,0,not
5039,N/C,0.076923077,not
5040,N/C,0,not
5041,N/C,0,not
5043,N/C,0.090909091,not
5045,N/C,0.153846154,not
5046,N/C,0.066666667,not
5052,N/C,0,not
5054,N/C,0,not
5056,N/C,0.142857143,not
5057,N/C,0,not
5059,N/C,0,not
5061,N/C,0,not
5064,N/C,0,not
5065,N/C,0,not
5066,N/C,0,not
5067,N/C,0,not
5068,N/C,0,not
5069,N/C,0.583333333,not
5070,N/C,0,not
5071,N/C,0.125,not
5074,N/C,0.125,not
5077,N/C,0,not
5078,N/C,0.285714286,not
5080,N/C,0.307692308,not
5081,N/C,0,not
5082,N/C,0,not
5086,N/C,0,not
5094,N/C,0,not
5095,N/C,0,not
5097,N/C,0.4,not
5100,N/C,0.043478261,not
5102,N/C,0,not
5105,N/C,0.117647059,not
5107,N/C,0.125,not
5109,N/C,0.166666667,not
5110,N/C,0,not
5114,N/C,0.222222222,important
5116,N/C,0.111111111,not
5117,N/C,0,not
5119,N/C,0.117647059,not
5120,N/C,0,not
5121,N/C,0,not
5126,N/C,0.1,not
5127,N/C,0,not
5130,N/C,0.1875,not
5137,N/C,0,not
5138,N/C,0.04,not
5139,N/C,0,not
5145,N/C,0,important
5150,N/C,0.037037037,not
5153,N/C,0.066666667,not
5154,N/C,0,not
5158,N/C,0.047619048,not
5163,N/C,0,not
5169,N/C,0.136363636,not
5173,N/C,0,not
5174,N/C,0.041666667,not
5175,N/C,0,not
5176,N/C,0,not
5181,N/C,0,not
5182,N/C,0.038461538,not
5184,N/C,0.037037037,not
5189,N/C,0.034482759,not
5204,N/C,0,not
5215,N/C,0,not
5227,N/C,0.058823529,not
5229,N/C,0,not
5231,N/C,0.025641026,not
5233,N/C,0.024390244,not
5234,N/C,0.024390244,not
5235,N/C,0,not
5236,N/C,0.024390244,not
5237,N/C,0.171428571,not
5239,N/C,0.022222222,not
5240,N/C,0.022222222,not
5244,N/C,0.021276596,not
5264,N/C,0,not
5271,N/C,0,not
5273,N/C,0,not
5274,N/C,0,not
5278,N/C,0,not
5279,N/C,0,not
5280,N/C,0.181818182,not
5281,N/C,0.181818182,not
5282,N/C,1,not
5286,N/C,0.181818182,not
5287,N/C,0,not
5288,N/C,0,not
5289,N/C,0,not
5292,N/C,0.142857143,not
5295,N/C,0.444444444,not
5296,N/C,0,not
5298,N/C,0,not
5301,N/C,0,not
5302,N/C,0,not
5305,N/C,0.333333333,not
5306,N/C,0,not
5307,N/C,0,not
5308,N/C,0,not
5309,N/C,0,not
5311,N/C,0,not
5312,N/C,0,not
5313,N/C,0.133333333,not
5316,N/C,0,not
5317,N/C,0,not
5318,N/C,0.052631579,not
5320,N/C,0.416666667,not
5324,N/C,0,not
5325,N/C,0,not
5326,N/C,0,not
5332,N/C,0,not
5333,N/C,0,not
5337,N/C,0.117647059,not
5338,N/C,0,not
5339,N/C,0.05,not
5340,N/C,0.066666667,not
5342,N/C,0.071428571,not
5344,N/C,0,not
5345,N/C,0,not
5346,N/C,0.04,not
5347,N/C,0,not
5348,N/C,0.25,not
5349,N/C,0,not
5350,N/C,0.176470588,not
5351,N/C,0.285714286,not
5355,N/C,0,important
5356,N/C,0.047619048,not
5357,N/C,0.235294118,not
5358,N/C,0.043478261,important
5359,N/C,0,not
5360,N/C,0,not
5363,N/C,0,not
5364,N/C,0,not
5365,N/C,0,not
5368,N/C,0,not
5369,N/C,0,not
5370,N/C,0,not
5372,N/C,0,not
5373,N/C,0,not
5374,N/C,0,not
5375,N/C,0.238095238,important
5378,N/C,0.136363636,not
5379,N/C,0.041666667,not
5380,N/C,0,not
5382,N/C,0,not
5390,N/C,0,not
5391,N/C,0,not
5392,N/C,0,not
5393,N/C,0,important
5402,N/C,0,not
5403,N/C,0,not
5404,N/C,0,not
5414,N/C,0,not
5415,N/C,0.034482759,not
5416,N/C,0,not
5417,N/C,0.043478261,not
5419,N/C,0,not
5420,N/C,0,not
5421,N/C,0.076923077,not
5422,N/C,0.115384615,not
5423,N/C,0.04,not
5425,N/C,0.041666667,not
5427,N/C,0.038461538,not
5428,N/C,0.038461538,not
5432,N/C,0.038461538,important
5436,N/C,0.04,not
5441,N/C,0.035714286,not
5443,N/C,0,not
5448,N/C,0.03125,not
5450,N/C,0,not
5451,N/C,0.033333333,not
5452,N/C,0.033333333,not
5458,N/C,0.346153846,not
5481,N/C,0,not
5483,N/C,0.037037037,not
5487,N/C,0.035714286,not
5490,N/C,0,not
5496,N/C,0,not
5501,N/C,0,not
5503,N/C,0.024390244,not
5505,N/C,0,not
5506,N/C,0.025,not
5533,N/C,0.285714286,not
5540,N/C,0.222222222,not
5544,N/C,0.181818182,not
5546,N/C,0.111111111,not
5552,N/C,0,not
5554,N/C,0.181818182,not
5555,N/C,0.142857143,not
5557,N/C,0,not
5559,N/C,0,not
5561,N/C,0.4,not
5563,N/C,0.166666667,important
5567,N/C,0.090909091,not
5571,N/C,0,not
5572,N/C,0.105263158,not
5577,N/C,0,not
5579,N/C,0,not
5580,N/C,0,not
5584,N/C,0,not
5586,N/C,0,not
5588,N/C,0,not
5589,N/C,0.117647059,not
5590,N/C,0.15,not
5591,N/C,0,not
5593,N/C,0.5,not
5595,N/C,0.166666667,not
5598,N/C,0,not
5605,N/C,0,not
5612,N/C,0,not
5614,N/C,0.157894737,not
5615,N/C,0.136363636,not
5616,N/C,0,not
5618,N/C,0.272727273,not
5621,N/C,0.375,important
5627,N/C,0.1,not
5638,N/C,0.260869565,not
5639,N/C,0,not
5645,N/C,0.1,not
5647,N/C,0,not
5650,N/C,0.173913043,not
5654,N/C,0.086956522,not
5657,N/C,0.16,not
5659,N/C,0.238095238,not
5663,N/C,0,not
5664,N/C,0.0625,not
5668,N/C,0.033333333,not
5670,N/C,0.033333333,not
5671,N/C,0.03125,not
5675,N/C,0.16,not
5686,N/C,0.222222222,important
5689,N/C,0.037037037,not
5690,N/C,0.037037037,not
5692,N/C,0.057142857,not
5695,N/C,0,not
5697,N/C,0.035714286,not
5699,N/C,0.171428571,not
5700,N/C,0.162162162,not
5710,N/C,0.1,not
5712,N/C,0.090909091,not
5715,N/C,0,not
5717,N/C,0.111111111,not
5719,N/C,0,not
5722,N/C,0,not
5723,N/C,0,not
5727,N/C,0,not
5730,N/C,0.333333333,important
5731,N/C,0,not
5732,N/C,0,not
5733,N/C,0,not
5734,N/C,0.25,not
5735,N/C,0,not
5738,N/C,0,important
5739,N/C,0,not
5740,N/C,0,not
5741,N/C,0.272727273,not
5743,N/C,0,not
5744,N/C,0,not
5745,N/C,0.066666667,not
5746,N/C,0.133333333,not
5747,N/C,0.307692308,not
5748,N/C,0,not
5749,N/C,0,not
5750,N/C,0.384615385,not
5751,N/C,0.066666667,not
5755,N/C,0,not
5758,N/C,0.133333333,not
5759,N/C,0,not
5760,N/C,0.142857143,not
5761,N/C,0,not
5762,N/C,0,not
5763,N/C,0,not
5765,N/C,0,not
5770,N/C,0.545454545,important
5772,N/C,0,not
5773,N/C,0,not
5776,N/C,0,not
5777,N/C,0,not
5778,N/C,0,not
5780,N/C,0,not
5781,N/C,0.117647059,not
5787,N/C,0,not
5790,N/C,0.058823529,not
5792,N/C,0,not
5793,N/C,0,not
5795,N/C,0,not
5798,N/C,0,not
5799,N/C,0.1,not
5800,N/C,0,not
5803,N/C,0,not
5805,N/C,0,not
5806,N/C,0.117647059,not
5807,N/C,0,not
5810,N/C,0,not
5812,N/C,0.235294118,not
5814,N/C,0,not
5821,N/C,0.588235294,not
5826,N/C,0,not
5827,N/C,0.095238095,not
5828,N/C,0.038461538,not
5829,N/C,0,not
5834,N/C,0.208333333,not
5836,N/C,0.038461538,not
5838,N/C,0.041666667,not
5839,N/C,0.035714286,not
5843,N/C,0.388888889,not
5846,N/C,0.038461538,not
5847,N/C,0.038461538,not
5849,N/C,0,not
5854,N/C,0,not
5855,N/C,0.033333333,not
5856,N/C,0.166666667,not
5857,N/C,0,not
5858,N/C,0.148148148,not
5860,N/C,0.208333333,not
5867,N/C,0,not
5868,N/C,0.153846154,not
5869,N/C,0.142857143,not
5871,N/C,0,not
5873,N/C,0,not
5876,N/C,0.057142857,not
5877,N/C,0.166666667,not
5880,N/C,0,not
5892,N/C,0,not
5896,N/C,0,not
5902,N/C,0.054054054,not
5906,N/C,0,not
5908,N/C,0.025641026,not
5909,N/C,0.024390244,not
5910,N/C,0.024390244,not
5911,N/C,0.024390244,not
5917,N/C,0,not
5944,N/C,0.1,not
5945,N/C,0.1,not
5947,N/C,0,not
5950,N/C,0.181818182,not
5954,N/C,0.090909091,not
5955,N/C,0.125,not
5958,N/C,0,important
5960,N/C,0.166666667,important
5962,N/C,0.166666667,not
5963,N/C,0.3,not
5964,N/C,0.090909091,not
5965,N/C,0.142857143,not
5969,N/C,0.272727273,not
5970,N/C,0.0625,not
5974,N/C,0.333333333,important
5976,N/C,0.0625,not
5978,N/C,0.153846154,not
5979,N/C,0,not
5980,N/C,0,not
5982,N/C,0.066666667,not
5983,N/C,0,not
5984,N/C,0.142857143,not
5985,N/C,0,not
5992,N/C,0.153846154,not
5993,N/C,0.04,not
5996,N/C,0.266666667,not
5998,N/C,0,not
5999,N/C,0.111111111,not
6005,N/C,0.055555556,not
6008,N/C,0.055555556,not
6013,N/C,0,not
6016,N/C,0.2,not
6017,N/C,0.2,not
6020,N/C,0.148148148,not
6021,N/C,0.178571429,not
6026,N/C,0.09375,not
6027,N/C,0,not
6029,N/C,0.025641026,not
6031,N/C,0.111111111,not
6034,N/C,0,not
6035,N/C,0,not
6036,N/C,0,not
6037,N/C,0.1,not
6038,N/C,0.25,not
6040,N/C,0,not
6041,N/C,0,not
6042,N/C,0,not
6043,N/C,0.2,important
6044,N/C,0,not
6045,N/C,0.2,important
6049,N/C,0.125,not
6050,N/C,0.2,not
6051,N/C,0.444444444,not
6054,N/C,0.111111111,not
6055,N/C,0.444444444,not
6056,N/C,0.1,not
6058,N/C,0.444444444,not
6059,N/C,0.181818182,not
6062,N/C,0,not
6063,N/C,0.076923077,important
6065,N/C,0.1,not
6066,N/C,0.363636364,not
6067,N/C,0,not
6069,N/C,0,not
6070,N/C,0.5,not
6076,N/C,0,not
6077,N/C,0,not
6078,N/C,0.090909091,not
6079,N/C,0.071428571,important
6080,N/C,0,not
6085,N/C,0,not
6086,N/C,0.181818182,not
6088,N/C,0,not
6089,N/C,0.333333333,important
6090,N/C,0,not
6091,N/C,0.111111111,not
6092,N/C,0.083333333,not
6094,N/C,0,important
6096,N/C,0.333333333,not
6098,N/C,0.076923077,not
6101,N/C,0.153846154,not
6102,N/C,0,not
6103,N/C,0.090909091,not
6104,N/C,0,important
6106,N/C,0.076923077,important
6107,N/C,0,not
6108,N/C,0,not
6109,N/C,0.857142857,not
6111,N/C,0.142857143,important
6113,N/C,0,not
6114,N/C,0.333333333,not
6115,N/C,0,not
6116,N/C,0,not
6117,N/C,0.142857143,important
6118,N/C,0.071428571,not
6120,N/C,0,not
6121,N/C,0.416666667,important
6122,N/C,0.076923077,not
6123,N/C,0.333333333,not
6125,N/C,0.363636364,not
6128,N/C,0.4,not
6129,N/C,0,not
6130,N/C,0,not
6132,N/C,0,not
6133,N/C,0.071428571,not
6134,N/C,0.214285714,not
6135,N/C,0.461538462,not
6139,N/C,0,not
6141,N/C,0.307692308,not
6142,N/C,0.416666667,not
6144,N/C,0.307692308,not
6145,N/C,0.307692308,not
6146,N/C,0,important
6148,N/C,0.363636364,not
6149,N/C,0,not
6150,N/C,0.266666667,not
6152,N/C,0.384615385,not
6154,N/C,0,not
6155,N/C,0,not
6156,N/C,0,not
6158,N/C,0,not
6159,N/C,0,important
6162,N/C,0.5,not
6163,N/C,0.066666667,not
6164,N/C,0.285714286,not
6165,N/C,0.071428571,not
6168,N/C,0.333333333,not
6169,N/C,0.333333333,not
6170,N/C,0.153846154,not
6171,N/C,0,not
6172,N/C,0,not
6174,N/C,0.333333333,not
6175,N/C,0.5,not
6176,N/C,0,not
6177,N/C,0.2,important
6181,N/C,0.117647059,not
6182,N/C,0.0625,not
6186,N/C,0,not
6191,N/C,0.230769231,important
6192,N/C,0.1875,not
6193,N/C,0.1875,important
6195,N/C,0,not
6196,N/C,0,not
6201,N/C,0.117647059,not
6202,N/C,0,not
6206,N/C,0,not
6207,N/C,0.058823529,not
6208,N/C,0,not
6209,N/C,0.357142857,not
6210,N/C,0.0625,not
6211,N/C,0.066666667,not
6212,N/C,0.066666667,important
6213,N/C,0.285714286,not
6214,N/C,0,not
6215,N/C,0.1875,important
6217,N/C,0,not
6218,N/C,0.05,not
6220,N/C,0.058823529,not
6224,N/C,0,not
6225,N/C,0,not
6226,N/C,0,not
6227,N/C,0.0625,not
6229,N/C,0.125,not
6232,N/C,0.461538462,not
6237,N/C,0.363636364,not
6238,N/C,0,not
6241,N/C,0.266666667,not
6247,N/C,0.2,not
6248,N/C,0.294117647,not
6249,N/C,0.045454545,not
6250,N/C,0.055555556,not
6251,N/C,0.058823529,not
6252,N/C,0.047619048,not
6257,N/C,0,not
6259,N/C,0.235294118,not
6265,N/C,0.25,not
6270,N/C,0.111111111,not
6272,N/C,0.05,not
6273,N/C,0.210526316,not
6275,N/C,0,not
6277,N/C,0.052631579,not
6278,N/C,0.222222222,not
6279,N/C,0.235294118,not
6285,N/C,0.047619048,not
6286,N/C,0.2,not
6287,N/C,0,not
6289,N/C,0.105263158,not
6292,N/C,0.043478261,not
6293,N/C,0,not
6295,N/C,0.052631579,not
6296,N/C,0.222222222,not
6299,N/C,0.19047619,important
6306,N/C,0.1,not
6312,N/C,0.08,not
6313,N/C,0.181818182,important
6315,N/C,0.047619048,not
6319,N/C,0.047619048,not
6320,N/C,0.047619048,not
6321,N/C,0.166666667,not
6324,N/C,0,not
6330,N/C,0.045454545,not
6331,N/C,0.043478261,not
6335,N/C,0,not
6337,N/C,0,not
6339,N/C,0.043478261,not
6340,N/C,0.047619048,not
6345,N/C,0.041666667,not
6352,N/C,0.210526316,not
6356,N/C,0.041666667,not
6357,N/C,0.041666667,not
6360,N/C,0.041666667,not
6361,N/C,0.041666667,not
6362,N/C,0.153846154,not
6368,N/C,0,not
6371,N/C,0.210526316,not
6378,N/C,0,not
6383,N/C,0.038461538,not
6384,N/C,0.038461538,not
6386,N/C,0.166666667,important
6387,N/C,0.038461538,not
6388,N/C,0.038461538,not
6390,N/C,0.045454545,not
6391,N/C,0,not
6393,N/C,0.038461538,not
6395,N/C,0,not
6396,N/C,0.038461538,not
6398,N/C,0,not
6399,N/C,0.16,important
6400,N/C,0.192307692,not
6401,N/C,0.071428571,not
6407,N/C,0.185185185,not
6408,N/C,0.185185185,not
6409,N/C,0.043478261,not
6412,N/C,0.217391304,not
6415,N/C,0.178571429,not
6420,N/C,0.064516129,not
6421,N/C,0.185185185,not
6424,N/C,0.178571429,important
6426,N/C,0.391304348,not
6427,N/C,0.178571429,not
6428,N/C,0.04,not
6432,N/C,0.172413793,not
6436,N/C,0.172413793,not
6438,N/C,0.148148148,not
6439,N/C,0.121212121,important
6440,N/C,0.172413793,not
6441,N/C,0.038461538,not
6450,N/C,0.166666667,not
6451,N/C,0.027027027,not
6455,N/C,0.172413793,not
6456,N/C,0.166666667,not
6465,N/C,0.166666667,not
6468,N/C,0.161290323,not
6472,N/C,0.161290323,not
6473,N/C,0.161290323,not
6474,N/C,0.035714286,not
6482,N/C,0.233333333,not
6483,N/C,0.117647059,important
6484,N/C,0.117647059,important
6485,N/C,0.114285714,not
6486,N/C,0.114285714,important
6487,N/C,0.15625,not
6490,N/C,0.035714286,not
6494,N/C,0.181818182,important
6495,N/C,0.114285714,important
6498,N/C,0.151515152,not
6500,N/C,0.035714286,not
6502,N/C,0.225806452,not
6503,N/C,0.172413793,not
6504,N/C,0.151515152,not
6505,N/C,0.114285714,important
6511,N/C,0.147058824,not
6513,N/C,0.147058824,not
6515,N/C,0.142857143,not
6520,N/C,0.138888889,not
6521,N/C,0,not
6525,N/C,0.024390244,not
6527,N/C,0.138888889,not
6531,N/C,0.135135135,not
6533,N/C,0.025,not
6535,N/C,0.171428571,not
6536,N/C,0.171428571,not
6537,N/C,0.131578947,not
6543,N/C,0.125,not
6554,N/C,0.076923077,not
6557,N/C,0.166666667,not
6560,N/C,0,not
6562,N/C,0,not
6565,N/C,0,not
6566,N/C,0,important
6567,N/C,0,not
6570,N/C,0.307692308,not
6571,N/C,0,not
6572,N/C,0.0625,not
6573,N/C,0,not
6574,N/C,0.058823529,not
6576,N/C,0.153846154,not
6579,N/C,0.3125,not
6586,N/C,0,not
6594,N/C,0.076923077,not
6595,N/C,0,not
6598,N/C,0.04,not
6609,N/C,0.033333333,not
6613,N/C,0.2,not
6614,N/C,0.083333333,not
6615,N/C,0,not
6616,N/C,0,not
6622,N/C,0.1,not
6624,N/C,0.153846154,not
6630,N/C,0.1875,not
6632,N/C,0.105263158,not
6636,N/C,0,not
6639,N/C,0,not
6644,N/C,0,not
6645,N/C,0,not
6648,N/C,0,important
6651,N/C,0,not
6652,N/C,0,not
6654,N/C,0.043478261,not
6655,N/C,0,not
6656,N/C,0,important
6663,N/C,0,not
6664,N/C,0,not
6667,N/C,0.05,not
6668,N/C,0,not
6675,N/C,0,not
6684,N/C,0,not
6687,N/C,0.04,not
6689,N/C,0,important
6693,N/C,0.041666667,important
6695,N/C,0,not
6698,N/C,0.192307692,not
6699,N/C,0.148148148,not
6704,N/C,0.28,not
6706,N/C,0.041666667,not
6707,N/C,0.166666667,not
6712,N/C,0.037037037,not
6718,N/C,0.222222222,not
6719,N/C,0.125,not
6721,N/C,0.5,not
6722,N/C,0,not
6723,N/C,0.083333333,not
6724,N/C,0.181818182,not
6726,N/C,0,not
6727,N/C,0,not
6728,N/C,0.0625,not
6729,N/C,0,not
6730,N/C,0.333333333,not
6731,N/C,0.454545455,important
6732,N/C,0,not
6734,N/C,0.166666667,not
6738,N/C,0,not
6741,N/C,0,not
6742,N/C,0.333333333,not
6743,N/C,0,not
6747,N/C,0,not
6753,N/C,0,not
6754,N/C,0,not
6755,N/C,0,not
6759,N/C,0,not
6765,N/C,0.181818182,important
6769,N/C,0.043478261,not
6771,N/C,0.043478261,not
6773,N/C,0.038461538,not
6778,N/C,0.071428571,not
6779,N/C,0.148148148,not
6780,N/C,0.178571429,not
6791,N/C,0,not
6793,N/C,0,not
6796,N/C,0.046511628,not
6802,N/C,0,not
6811,N/C,0,not
6812,N/C,0.111111111,not
6816,N/C,0.2,not
6818,N/C,0.071428571,not
6819,N/C,0,not
6820,N/C,0,not
6821,N/C,0.076923077,not
6823,N/C,0.428571429,not
6827,N/C,0,not
6829,N/C,0.142857143,not
6830,N/C,0,not
6841,N/C,0.153846154,not
6842,N/C,0.066666667,not
6852,N/C,0,not
6853,N/C,0.071428571,not
6854,N/C,0,not
6862,N/C,0.133333333,not
6863,N/C,0.055555556,not
6866,N/C,0,not
6867,N/C,0,not
6873,N/C,0,not
6880,N/C,0,not
6882,N/C,0.111111111,not
6887,N/C,0.105263158,not
6891,N/C,0.086956522,important
6892,N/C,0.05,not
6893,N/C,0.105263158,not
6897,N/C,0.25,not
6906,N/C,0,not
6915,N/C,0,not
6916,N/C,0,not
6924,N/C,0,not
6926,N/C,0,not
6927,N/C,0,important
6932,N/C,0.6,important
6936,N/C,0.166666667,not
6938,N/C,0.041666667,not
6942,N/C,0.028571429,not
6957,N/C,0.125,not
6958,N/C,0,not
6960,N/C,0.1,not
6962,N/C,0.428571429,not
6965,N/C,0.090909091,not
6966,N/C,0.1,not
6967,N/C,0.571428571,not
6968,N/C,0.2,not
6971,N/C,0.066666667,not
6975,N/C,0.4,not
6976,N/C,0.111111111,important
6977,N/C,0,not
6980,N/C,0.076923077,not
6981,N/C,0.071428571,not
6985,N/C,0.090909091,not
6987,N/C,0.25,not
6988,N/C,0,not
6991,N/C,0,not
6992,N/C,0,not
6993,N/C,0,not
6994,N/C,0.133333333,not
6996,N/C,0,not
6997,N/C,0,not
6999,N/C,0,not
7000,N/C,0,not
7002,N/C,0.384615385,not
7003,N/C,0,not
7008,N/C,0,not
7011,N/C,0,not
7012,N/C,0,not
7014,N/C,0.05,not
7016,N/C,0,not
7017,N/C,0,not
7018,N/C,0,not
7019,N/C,0,not
7020,N/C,0,not
7021,N/C,0.071428571,not
7033,N/C,0.052631579,not
7037,N/C,0.05,not
7038,N/C,0.047619048,not
7040,N/C,0.625,not
7041,N/C,0.047619048,not
7046,N/C,0.235294118,not
7047,N/C,0.045454545,not
7048,N/C,0.111111111,not
7049,N/C,0,not
7051,N/C,0.043478261,not
7052,N/C,0.043478261,not
7053,N/C,0.043478261,not
7055,N/C,0.043478261,not
7057,N/C,0.045454545,not
7058,N/C,0.043478261,not
7059,N/C,0,not
7061,N/C,0,not
7062,N/C,0,not
7063,N/C,0,not
7064,N/C,0,not
7065,N/C,0,not
7068,N/C,0.04,not
7069,N/C,0.04,not
7073,N/C,0.041666667,not
7081,N/C,0.192307692,not
7082,N/C,0.16,important
7087,N/C,0.033333333,not
7088,N/C,0.035714286,not
7091,N/C,0,not
7094,N/C,0.035714286,not
7097,N/C,0.04,not
7099,N/C,0.035714286,not
7100,N/C,0.035714286,not
7106,N/C,0.034482759,not
7109,N/C,0,not
7112,N/C,0.034482759,important
7113,N/C,0.153846154,not
7114,N/C,0.035714286,not
7115,N/C,0.035714286,not
7116,N/C,0.035714286,not
7122,N/C,0.391304348,not
7124,N/C,0.391304348,not
7128,N/C,0,not
7129,N/C,0.391304348,not
7133,N/C,0.035714286,not
7134,N/C,0.035714286,not
7143,N/C,0.033333333,not
7146,N/C,0.166666667,not
7147,N/C,0.166666667,important
7148,N/C,0.12,not
7149,N/C,0.041666667,not
7150,N/C,0.035714286,not
7151,N/C,0.035714286,not
7152,N/C,0.035714286,not
7153,N/C,0.035714286,not
7156,N/C,0,not
7157,N/C,0.041666667,not
7158,N/C,0.041666667,not
7159,N/C,0.041666667,not
7161,N/C,0.137931034,not
7163,N/C,0,not
7164,N/C,0.034482759,not
7167,N/C,0.2,not
7168,N/C,0.035714286,not
7170,N/C,0.5,not
7172,N/C,0.333333333,not
7174,N/C,0,not
7176,N/C,0.476190476,not
7178,N/C,0.035714286,not
7179,N/C,0,not
7180,N/C,0,not
7182,N/C,0.454545455,not
7185,N/C,0,not
7187,N/C,0,not
7190,N/C,0.032258065,not
7191,N/C,0.032258065,not
7195,N/C,0,not
7198,N/C,0.027027027,not
7200,N/C,0.023255814,not
7206,N/C,0.022222222,not
7207,N/C,0.022222222,not
7209,N/C,0.02173913,not
7214,N/C,0.02173913,not
7215,N/C,0.022222222,not
7216,N/C,0.022222222,not
7217,N/C,0.022222222,not
7223,N/C,0.022222222,not
7243,N/C,0.1,not
7244,N/C,0.222222222,not
7246,N/C,0,not
7248,N/C,0.111111111,not
7249,N/C,0.111111111,important
7250,N/C,0.285714286,not
7252,N/C,0.071428571,not
7253,N/C,0,not
7254,N/C,0.2,not
7257,N/C,0.083333333,not
7258,N/C,0.111111111,not
7260,N/C,0.166666667,not
7261,N/C,0.071428571,important
7264,N/C,1.8,not
7266,N/C,0,not
7267,N/C,0,not
7270,N/C,0,not
7271,N/C,0.071428571,not
7272,N/C,0.307692308,not
7273,N/C,0,not
7274,N/C,0,not
7276,N/C,0.1,important
7277,N/C,0.05,not
7281,N/C,0.25,important
7282,N/C,0.142857143,not
7283,N/C,0.0625,important
7286,N/C,0.266666667,not
7287,N/C,0.090909091,not
7288,N/C,0,not
7289,N/C,0.055555556,important
7290,N/C,0,important
7292,N/C,0.5,not
7293,N/C,0.1875,not
7294,N/C,0.133333333,important
7296,N/C,0,not
7298,N/C,0.222222222,important
7300,N/C,0,not
7302,N/C,0.05,not
7303,N/C,0.05,not
7304,N/C,0.0625,not
7305,N/C,0.166666667,not
7308,N/C,0,not
7309,N/C,0.058823529,not
7310,N/C,0.05,not
7311,N/C,0.105263158,not
7313,N/C,0.375,important
7317,N/C,0,not
7318,N/C,0.2,important
7322,N/C,0.105263158,not
7324,N/C,0.045454545,not
7325,N/C,0.052631579,important
7327,N/C,0.235294118,not
7328,N/C,0.352941176,not
7329,N/C,0.333333333,not
7331,N/C,0.05,not
7333,N/C,0.105263158,not
7336,N/C,0,not
7337,N/C,0,not
7340,N/C,0,not
7342,N/C,0.19047619,not
7349,N/C,0.2,not
7351,N/C,0.04,not
7355,N/C,0,important
7356,N/C,0,important
7357,N/C,0,not
7364,N/C,0.038461538,important
7365,N/C,0.038461538,important
7372,N/C,0.19047619,not
7376,N/C,0.115384615,important
7385,N/C,0.181818182,not
7386,N/C,0,not
7387,N/C,0.181818182,not
7388,N/C,0.208333333,not
7393,N/C,0,not
7395,N/C,0,not
7396,N/C,0.318181818,not
7397,N/C,0,not
7399,N/C,0.083333333,not
7402,N/C,0,not
7403,N/C,0.173913043,not
7404,N/C,0.107142857,not
7405,N/C,0.28,not
7408,N/C,0.333333333,not
7409,N/C,0.185185185,important
7410,N/C,0.08,not
7411,N/C,0.192307692,not
7412,N/C,0.25,not
7413,N/C,0,not
7414,N/C,0,not
7415,N/C,0.32,not
7416,N/C,0.178571429,important
7417,N/C,0.060606061,not
7418,N/C,0.185185185,not
7419,N/C,0.185185185,not
7423,N/C,0.051282051,not
7424,N/C,0.391304348,not
7425,N/C,0.391304348,important
7426,N/C,0.090909091,not
7428,N/C,0.307692308,not
7430,N/C,0.178571429,not
7432,N/C,0.032258065,not
7433,N/C,0,not
7437,N/C,0,not
7439,N/C,0.057142857,not
7444,N/C,0,not
7448,N/C,0.172413793,not
7450,N/C,0,not
7452,N/C,0,not
7454,N/C,0.055555556,not
7457,N/C,0,not
7459,N/C,0.054054054,not
7460,N/C,0,not
7461,N/C,0.055555556,not
7462,N/C,0.066666667,not
7464,N/C,0.052631579,not
7467,N/C,0,not
7468,N/C,0.114285714,not
7470,N/C,0.117647059,important
7471,N/C,0.090909091,not
7472,N/C,0.15625,not
7473,N/C,0.032258065,not
7476,N/C,0.151515152,not
7478,N/C,0.114285714,not
7479,N/C,0.114285714,not
7481,N/C,0.05,not
7482,N/C,0.111111111,not
7486,N/C,0.111111111,not
7487,N/C,0.111111111,not
7489,N/C,0.060606061,not
7494,N/C,0.142857143,not
7502,N/C,0.055555556,not
7503,N/C,0.128205128,not
7504,N/C,0.131578947,not
7506,N/C,0.128205128,not
7509,N/C,0.12195122,not
7511,N/C,0.119047619,not
7524,N/C,0.833333333,not
7527,N/C,0,not
7530,N/C,0,not
7532,N/C,0.333333333,not
7534,N/C,0,not
7535,N/C,0,not
7537,N/C,0.3,not
7538,N/C,0.181818182,not
7539,N/C,0.181818182,not
7543,N/C,0,not
7546,N/C,0.181818182,not
